position,temperature
1871,50.991222
1872,50.966460
1873,50.941701
1874,50.916943
1875,50.892187
1876,50.867433
1877,50.842682
1878,50.817932
1879,50.793184
1880,50.768438
1881,50.743694
1882,50.718952
1883,50.694212
1884,50.669474
1885,50.644738
1886,50.620004
1887,50.595272
1888,50.570541
1889,50.545813
1890,50.521087
1891,50.496362
1892,50.471640
1893,50.446920
1894,50.422201
1895,50.397485
1896,50.372770
1897,50.348058
1898,50.323347
1899,50.298638
1900,50.273932
1901,50.249227
1902,50.224524
1903,50.199824
1904,50.175125
1905,50.150428
1906,50.125733
1907,50.101040
1908,50.076349
1909,50.051660
1910,50.026973
1911,50.002288
1912,49.977605
1913,49.952924
1914,49.928245
1915,49.903568
1916,49.878892
1917,49.854219
1918,49.829548
1919,49.804879
1920,49.780211
1921,49.755546
1922,49.730882
1923,49.706221
1924,49.681561
1925,49.656904
1926,49.632248
1927,49.607595
1928,49.582943
1929,49.558294
1930,49.533646
1931,49.509000
1932,49.484357
1933,49.459715
1934,49.435075
1935,49.410437
1936,49.385801
1937,49.361168
1938,49.336536
1939,49.311906
1940,49.287278
1941,49.262652
1942,49.238028
1943,49.213406
1944,49.188786
1945,49.164168
1946,49.139551
1947,49.114937
1948,49.090325
1949,49.065715
1950,49.041107
1951,49.016500
1952,48.991896
1953,48.967294
1954,48.942693
1955,48.918095
1956,48.893498
1957,48.868904
1958,48.844312
1959,48.819721
1960,48.795132
1961,48.770546
1962,48.745961
1963,48.721379
1964,48.696798
1965,48.672219
1966,48.647643
1967,48.623068
1968,48.598495
1969,48.573924
1970,48.549356
1971,48.524789
1972,48.500224
1973,48.475661
1974,48.451100
1975,48.426541
1976,48.401984
1977,48.377429
1978,48.352876
1979,48.328325
1980,48.303776
1981,48.279229
1982,48.254684
1983,48.230141
1984,48.205600
1985,48.181061
1986,48.156523
1987,48.131988
1988,48.107455
1989,48.082924
1990,48.058394
1991,48.033867
1992,48.009342
1993,47.984818
1994,47.960297
1995,47.935777
1996,47.911260
1997,47.886744
1998,47.862231
1999,47.837719
2000,47.813210
2001,47.788702
2002,47.764197
2003,47.739693
2004,47.715191
2005,47.690692
2006,47.666194
2007,47.641698
2008,47.617205
2009,47.592713
2010,47.568223
2011,47.543735
2012,47.519249
2013,47.494766
2014,47.470284
2015,47.445804
2016,47.421326
2017,47.396850
2018,47.372376
2019,47.347904
2020,47.323434
2021,47.298966
2022,47.274500
2023,47.250036
2024,47.225573
2025,47.201113
2026,47.176655
2027,47.152199
2028,47.127745
2029,47.103293
2030,47.078842
2031,47.054394
2032,47.029948
2033,47.005503
2034,46.981061
2035,46.956621
2036,46.932182
2037,46.907746
2038,46.883311
2039,46.858879
2040,46.834448
2041,46.810020
2042,46.785593
2043,46.761169
2044,46.736746
2045,46.712326
2046,46.687907
2047,46.663490
2048,46.639076
2049,46.614663
2050,46.590252
2051,46.565844
2052,46.541437
2053,46.517032
2054,46.492629
2055,46.468228
2056,46.443829
2057,46.419433
2058,46.395038
2059,46.370645
2060,46.346254
2061,46.321865
2062,46.297478
2063,46.273093
2064,46.248710
2065,46.224329
2066,46.199950
2067,46.175573
2068,46.151197
2069,46.126824
2070,46.102453
2071,46.078084
2072,46.053717
2073,46.029351
2074,46.004988
2075,45.980627
2076,45.956268
2077,45.931910
2078,45.907555
2079,45.883201
2080,45.858850
2081,45.834501
2082,45.810153
2083,45.785808
2084,45.761464
2085,45.737123
2086,45.712783
2087,45.688446
2088,45.664110
2089,45.639776
2090,45.615445
2091,45.591115
2092,45.566787
2093,45.542462
2094,45.518138
2095,45.493816
2096,45.469496
2097,45.445178
2098,45.420863
2099,45.396549
2100,45.372237
2101,45.347927
2102,45.323619
2103,45.299313
2104,45.275009
2105,45.250707
2106,45.226407
2107,45.202109
2108,45.177813
2109,45.153519
2110,45.129227
2111,45.104936
2112,45.080648
2113,45.056362
2114,45.032078
2115,45.007796
2116,44.983515
2117,44.959237
2118,44.934961
2119,44.910686
2120,44.886414
2121,44.862143
2122,44.837875
2123,44.813609
2124,44.789344
2125,44.765082
2126,44.740821
2127,44.716562
2128,44.692306
2129,44.668051
2130,44.643799
2131,44.619548
2132,44.595299
2133,44.571052
2134,44.546808
2135,44.522565
2136,44.498324
2137,44.474085
2138,44.449848
2139,44.425613
2140,44.401380
2141,44.377150
2142,44.352921
2143,44.328694
2144,44.304469
2145,44.280245
2146,44.256024
2147,44.231805
2148,44.207588
2149,44.183373
2150,44.159160
2151,44.134948
2152,44.110739
2153,44.086532
2154,44.062327
2155,44.038123
2156,44.013922
2157,43.989722
2158,43.965525
2159,43.941329
2160,43.917136
2161,43.892944
2162,43.868755
2163,43.844567
2164,43.820382
2165,43.796198
2166,43.772016
2167,43.747837
2168,43.723659
2169,43.699483
2170,43.675309
2171,43.651137
2172,43.626967
2173,43.602800
2174,43.578634
2175,43.554470
2176,43.530308
2177,43.506148
2178,43.481990
2179,43.457833
2180,43.433679
2181,43.409527
2182,43.385377
2183,43.361229
2184,43.337082
2185,43.312938
2186,43.288796
2187,43.264655
2188,43.240517
2189,43.216381
2190,43.192246
2191,43.168114
2192,43.143983
2193,43.119854
2194,43.095728
2195,43.071603
2196,43.047481
2197,43.023360
2198,42.999241
2199,42.975124
2200,42.951009
2201,42.926897
2202,42.902786
2203,42.878677
2204,42.854570
2205,42.830465
2206,42.806362
2207,42.782261
2208,42.758161
2209,42.734064
2210,42.709969
2211,42.685876
2212,42.661785
2213,42.637695
2214,42.613608
2215,42.589523
2216,42.565439
2217,42.541358
2218,42.517278
2219,42.493201
2220,42.469125
2221,42.445051
2222,42.420980
2223,42.396910
2224,42.372842
2225,42.348776
2226,42.324713
2227,42.300651
2228,42.276591
2229,42.252533
2230,42.228477
2231,42.204423
2232,42.180371
2233,42.156320
2234,42.132272
2235,42.108226
2236,42.084182
2237,42.060140
2238,42.036099
2239,42.012061
2240,41.988024
2241,41.963990
2242,41.939957
2243,41.915927
2244,41.891898
2245,41.867872
2246,41.843847
2247,41.819824
2248,41.795803
2249,41.771784
2250,41.747768
2251,41.723753
2252,41.699740
2253,41.675729
2254,41.651719
2255,41.627712
2256,41.603707
2257,41.579704
2258,41.555703
2259,41.531703
2260,41.507706
2261,41.483711
2262,41.459717
2263,41.435726
2264,41.411736
2265,41.387748
2266,41.363763
2267,41.339779
2268,41.315797
2269,41.291817
2270,41.267840
2271,41.243864
2272,41.219890
2273,41.195918
2274,41.171948
2275,41.147979
2276,41.124013
2277,41.100049
2278,41.076087
2279,41.052126
2280,41.028168
2281,41.004212
2282,40.980257
2283,40.956304
2284,40.932354
2285,40.908405
2286,40.884458
2287,40.860514
2288,40.836571
2289,40.812630
2290,40.788691
2291,40.764754
2292,40.740819
2293,40.716886
2294,40.692955
2295,40.669025
2296,40.645098
2297,40.621173
2298,40.597249
2299,40.573328
2300,40.549408
2301,40.525491
2302,40.501575
2303,40.477661
2304,40.453750
2305,40.429840
2306,40.405932
2307,40.382026
2308,40.358122
2309,40.334220
2310,40.310320
2311,40.286421
2312,40.262525
2313,40.238631
2314,40.214738
2315,40.190848
2316,40.166959
2317,40.143073
2318,40.119188
2319,40.095305
2320,40.071425
2321,40.047546
2322,40.023669
2323,39.999794
2324,39.975921
2325,39.952050
2326,39.928180
2327,39.904313
2328,39.880448
2329,39.856584
2330,39.832723
2331,39.808863
2332,39.785006
2333,39.761150
2334,39.737296
2335,39.713445
2336,39.689595
2337,39.665747
2338,39.641901
2339,39.618057
2340,39.594214
2341,39.570374
2342,39.546536
2343,39.522699
2344,39.498865
2345,39.475032
2346,39.451202
2347,39.427373
2348,39.403546
2349,39.379722
2350,39.355899
2351,39.332078
2352,39.308259
2353,39.284441
2354,39.260626
2355,39.236813
2356,39.213002
2357,39.189192
2358,39.165385
2359,39.141579
2360,39.117775
2361,39.093974
2362,39.070174
2363,39.046376
2364,39.022580
2365,38.998786
2366,38.974993
2367,38.951203
2368,38.927415
2369,38.903628
2370,38.879844
2371,38.856061
2372,38.832281
2373,38.808502
2374,38.784725
2375,38.760950
2376,38.737177
2377,38.713406
2378,38.689637
2379,38.665870
2380,38.642104
2381,38.618341
2382,38.594579
2383,38.570820
2384,38.547062
2385,38.523306
2386,38.499552
2387,38.475800
2388,38.452050
2389,38.428302
2390,38.404556
2391,38.380812
2392,38.357069
2393,38.333329
2394,38.309590
2395,38.285854
2396,38.262119
2397,38.238386
2398,38.214655
2399,38.190926
2400,38.167199
2401,38.143473
2402,38.119750
2403,38.096029
2404,38.072309
2405,38.048591
2406,38.024876
2407,38.001162
2408,37.977450
2409,37.953740
2410,37.930032
2411,37.906326
2412,37.882621
2413,37.858919
2414,37.835218
2415,37.811520
2416,37.787823
2417,37.764128
2418,37.740435
2419,37.716744
2420,37.693055
2421,37.669368
2422,37.645682
2423,37.621999
2424,37.598317
2425,37.574638
2426,37.550960
2427,37.527284
2428,37.503610
2429,37.479938
2430,37.456268
2431,37.432600
2432,37.408933
2433,37.385269
2434,37.361606
2435,37.337945
2436,37.314287
2437,37.290630
2438,37.266975
2439,37.243321
2440,37.219670
2441,37.196021
2442,37.172373
2443,37.148728
2444,37.125084
2445,37.101442
2446,37.077802
2447,37.054164
2448,37.030528
2449,37.006894
2450,36.983261
2451,36.959631
2452,36.936002
2453,36.912375
2454,36.888750
2455,36.865127
2456,36.841506
2457,36.817887
2458,36.794270
2459,36.770654
2460,36.747041
2461,36.723429
2462,36.699819
2463,36.676211
2464,36.652605
2465,36.629001
2466,36.605398
2467,36.581798
2468,36.558199
2469,36.534603
2470,36.511008
2471,36.487415
2472,36.463824
2473,36.440235
2474,36.416647
2475,36.393062
2476,36.369478
2477,36.345896
2478,36.322317
2479,36.298739
2480,36.275162
2481,36.251588
2482,36.228016
2483,36.204445
2484,36.180877
2485,36.157310
2486,36.133745
2487,36.110182
2488,36.086621
2489,36.063061
2490,36.039504
2491,36.015948
2492,35.992395
2493,35.968843
2494,35.945293
2495,35.921745
2496,35.898198
2497,35.874654
2498,35.851112
2499,35.827571
2500,35.804032
2501,35.780495
2502,35.756960
2503,35.733427
2504,35.709895
2505,35.686366
2506,35.662838
2507,35.639312
2508,35.615788
2509,35.592266
2510,35.568746
2511,35.545228
2512,35.521711
2513,35.498196
2514,35.474683
2515,35.451172
2516,35.427663
2517,35.404156
2518,35.380651
2519,35.357147
2520,35.333645
2521,35.310145
2522,35.286647
2523,35.263151
2524,35.239657
2525,35.216164
2526,35.192674
2527,35.169185
2528,35.145698
2529,35.122213
2530,35.098729
2531,35.075248
2532,35.051768
2533,35.028291
2534,35.004815
2535,34.981341
2536,34.957868
2537,34.934398
2538,34.910930
2539,34.887463
2540,34.863998
2541,34.840535
2542,34.817074
2543,34.793614
2544,34.770157
2545,34.746701
2546,34.723247
2547,34.699795
2548,34.676345
2549,34.652897
2550,34.629450
2551,34.606005
2552,34.582563
2553,34.559122
2554,34.535682
2555,34.512245
2556,34.488810
2557,34.465376
2558,34.441944
2559,34.418514
2560,34.395086
2561,34.371659
2562,34.348235
2563,34.324812
2564,34.301391
2565,34.277972
2566,34.254555
2567,34.231139
2568,34.207726
2569,34.184314
2570,34.160904
2571,34.137496
2572,34.114089
2573,34.090685
2574,34.067282
2575,34.043881
2576,34.020482
2577,33.997085
2578,33.973689
2579,33.950296
2580,33.926904
2581,33.903514
2582,33.880126
2583,33.856739
2584,33.833355
2585,33.809972
2586,33.786591
2587,33.763212
2588,33.739835
2589,33.716459
2590,33.693085
2591,33.669713
2592,33.646343
2593,33.622975
2594,33.599609
2595,33.576244
2596,33.552881
2597,33.529520
2598,33.506161
2599,33.482803
2600,33.459448
2601,33.436094
2602,33.412742
2603,33.389392
2604,33.366043
2605,33.342697
2606,33.319352
2607,33.296009
2608,33.272667
2609,33.249328
2610,33.225990
2611,33.202654
2612,33.179320
2613,33.155988
2614,33.132658
2615,33.109329
2616,33.086002
2617,33.062677
2618,33.039354
2619,33.016032
2620,32.992713
2621,32.969395
2622,32.946078
2623,32.922764
2624,32.899452
2625,32.876141
2626,32.852832
2627,32.829525
2628,32.806219
2629,32.782915
2630,32.759614
2631,32.736314
2632,32.713015
2633,32.689719
2634,32.666424
2635,32.643131
2636,32.619840
2637,32.596551
2638,32.573263
2639,32.549977
2640,32.526693
2641,32.503411
2642,32.480130
2643,32.456852
2644,32.433575
2645,32.410299
2646,32.387026
2647,32.363754
2648,32.340485
2649,32.317216
2650,32.293950
2651,32.270686
2652,32.247423
2653,32.224162
2654,32.200903
2655,32.177645
2656,32.154389
2657,32.131135
2658,32.107883
2659,32.084633
2660,32.061384
2661,32.038137
2662,32.014892
2663,31.991649
2664,31.968407
2665,31.945167
2666,31.921929
2667,31.898693
2668,31.875458
2669,31.852225
2670,31.828994
2671,31.805765
2672,31.782538
2673,31.759312
2674,31.736088
2675,31.712865
2676,31.689645
2677,31.666426
2678,31.643209
2679,31.619994
2680,31.596780
2681,31.573569
2682,31.550358
2683,31.527150
2684,31.503944
2685,31.480739
2686,31.457536
2687,31.434335
2688,31.411135
2689,31.387937
2690,31.364741
2691,31.341547
2692,31.318354
2693,31.295163
2694,31.271974
2695,31.248787
2696,31.225601
2697,31.202417
2698,31.179235
2699,31.156055
2700,31.132876
2701,31.109699
2702,31.086524
2703,31.063350
2704,31.040179
2705,31.017009
2706,30.993840
2707,30.970674
2708,30.947509
2709,30.924346
2710,30.901184
2711,30.878025
2712,30.854867
2713,30.831711
2714,30.808556
2715,30.785403
2716,30.762252
2717,30.739103
2718,30.715956
2719,30.692810
2720,30.669666
2721,30.646523
2722,30.623382
2723,30.600243
2724,30.577106
2725,30.553971
2726,30.530837
2727,30.507705
2728,30.484574
2729,30.461446
2730,30.438319
2731,30.415193
2732,30.392070
2733,30.368948
2734,30.345828
2735,30.322709
2736,30.299593
2737,30.276478
2738,30.253364
2739,30.230253
2740,30.207143
2741,30.184035
2742,30.160928
2743,30.137824
2744,30.114720
2745,30.091619
2746,30.068519
2747,30.045421
2748,30.022325
2749,29.999231
2750,29.976138
2751,29.953047
2752,29.929957
2753,29.906869
2754,29.883783
2755,29.860699
2756,29.837616
2757,29.814535
2758,29.791456
2759,29.768378
2760,29.745302
2761,29.722228
2762,29.699155
2763,29.676085
2764,29.653015
2765,29.629948
2766,29.606882
2767,29.583818
2768,29.560755
2769,29.537695
2770,29.514636
2771,29.491578
2772,29.468523
2773,29.445468
2774,29.422416
2775,29.399365
2776,29.376316
2777,29.353269
2778,29.330223
2779,29.307179
2780,29.284137
2781,29.261096
2782,29.238058
2783,29.215020
2784,29.191985
2785,29.168951
2786,29.145918
2787,29.122888
2788,29.099859
2789,29.076832
2790,29.053806
2791,29.030782
2792,29.007760
2793,28.984739
2794,28.961720
2795,28.938703
2796,28.915687
2797,28.892673
2798,28.869661
2799,28.846650
2800,28.823641
2801,28.800634
2802,28.777628
2803,28.754624
2804,28.731622
2805,28.708621
2806,28.685622
2807,28.662625
2808,28.639629
2809,28.616635
2810,28.593642
2811,28.570651
2812,28.547662
2813,28.524675
2814,28.501689
2815,28.478705
2816,28.455722
2817,28.432741
2818,28.409762
2819,28.386784
2820,28.363808
2821,28.340834
2822,28.317861
2823,28.294890
2824,28.271920
2825,28.248953
2826,28.225986
2827,28.203022
2828,28.180059
2829,28.157098
2830,28.134138
2831,28.111180
2832,28.088223
2833,28.065269
2834,28.042316
2835,28.019364
2836,27.996414
2837,27.973466
2838,27.950519
2839,27.927574
2840,27.904631
2841,27.881689
2842,27.858749
2843,27.835810
2844,27.812874
2845,27.789938
2846,27.767005
2847,27.744073
2848,27.721142
2849,27.698213
2850,27.675286
2851,27.652361
2852,27.629437
2853,27.606514
2854,27.583593
2855,27.560674
2856,27.537757
2857,27.514841
2858,27.491927
2859,27.469014
2860,27.446103
2861,27.423193
2862,27.400285
2863,27.377379
2864,27.354474
2865,27.331571
2866,27.308670
2867,27.285770
2868,27.262872
2869,27.239975
2870,27.217080
2871,27.194187
2872,27.171295
2873,27.148404
2874,27.125516
2875,27.102629
2876,27.079743
2877,27.056859
2878,27.033977
2879,27.011096
2880,26.988217
2881,26.965339
2882,26.942463
2883,26.919589
2884,26.896716
2885,26.873845
2886,26.850975
2887,26.828107
2888,26.805241
2889,26.782376
2890,26.759512
2891,26.736651
2892,26.713791
2893,26.690932
2894,26.668075
2895,26.645220
2896,26.622366
2897,26.599513
2898,26.576663
2899,26.553814
2900,26.530966
2901,26.508120
2902,26.485276
2903,26.462433
2904,26.439591
2905,26.416752
2906,26.393913
2907,26.371077
2908,26.348242
2909,26.325408
2910,26.302576
2911,26.279746
2912,26.256917
2913,26.234090
2914,26.211264
2915,26.188440
2916,26.165617
2917,26.142796
2918,26.119977
2919,26.097159
2920,26.074343
2921,26.051528
2922,26.028715
2923,26.005903
2924,25.983093
2925,25.960284
2926,25.937477
2927,25.914671
2928,25.891868
2929,25.869065
2930,25.846264
2931,25.823465
2932,25.800667
2933,25.777871
2934,25.755076
2935,25.732283
2936,25.709491
2937,25.686701
2938,25.663912
2939,25.641125
2940,25.618340
2941,25.595556
2942,25.572773
2943,25.549992
2944,25.527213
2945,25.504435
2946,25.481659
2947,25.458884
2948,25.436110
2949,25.413339
2950,25.390568
2951,25.367800
2952,25.345032
2953,25.322267
2954,25.299503
2955,25.276740
2956,25.253979
2957,25.231219
2958,25.208461
2959,25.185704
2960,25.162949
2961,25.140196
2962,25.117444
2963,25.094693
2964,25.071944
2965,25.049197
2966,25.026451
2967,25.003706
2968,24.980963
2969,24.958221
2970,24.935481
2971,24.912743
2972,24.890006
2973,24.867270
2974,24.844536
2975,24.821804
2976,24.799073
2977,24.776343
2978,24.753615
2979,24.730889
2980,24.708164
2981,24.685440
2982,24.662718
2983,24.639998
2984,24.617279
2985,24.594561
2986,24.571845
2987,24.549130
2988,24.526417
2989,24.503706
2990,24.480996
2991,24.458287
2992,24.435580
2993,24.412874
2994,24.390170
2995,24.367467
2996,24.344766
2997,24.322066
2998,24.299368
2999,24.276671
3000,24.253975
3001,24.231282
3002,24.208589
3003,24.185898
3004,24.163209
3005,24.140521
3006,24.117834
3007,24.095149
3008,24.072465
3009,24.049783
3010,24.027103
3011,24.004423
3012,23.981746
3013,23.959069
3014,23.936394
3015,23.913721
3016,23.891049
3017,23.868379
3018,23.845710
3019,23.823042
3020,23.800376
3021,23.777711
3022,23.755048
3023,23.732386
3024,23.709726
3025,23.687067
3026,23.664410
3027,23.641754
3028,23.619099
3029,23.596446
3030,23.573795
3031,23.551144
3032,23.528496
3033,23.505848
3034,23.483202
3035,23.460558
3036,23.437915
3037,23.415273
3038,23.392633
3039,23.369995
3040,23.347357
3041,23.324721
3042,23.302087
3043,23.279454
3044,23.256823
3045,23.234192
3046,23.211564
3047,23.188936
3048,23.166311
3049,23.143686
3050,23.121063
3051,23.098442
3052,23.075821
3053,23.053203
3054,23.030585
3055,23.007970
3056,22.985355
3057,22.962742
3058,22.940130
3059,22.917520
3060,22.894911
3061,22.872304
3062,22.849698
3063,22.827093
3064,22.804490
3065,22.781888
3066,22.759288
3067,22.736689
3068,22.714091
3069,22.691495
3070,22.668900
3071,22.646307
3072,22.623715
3073,22.601124
3074,22.578535
3075,22.555947
3076,22.533361
3077,22.510776
3078,22.488192
3079,22.465610
3080,22.443029
3081,22.420450
3082,22.397872
3083,22.375295
3084,22.352720
3085,22.330146
3086,22.307573
3087,22.285002
3088,22.262432
3089,22.239864
3090,22.217297
3091,22.194731
3092,22.172167
3093,22.149604
3094,22.127043
3095,22.104483
3096,22.081924
3097,22.059367
3098,22.036811
3099,22.014256
3100,21.991703
3101,21.969151
3102,21.946600
3103,21.924051
3104,21.901503
3105,21.878957
3106,21.856412
3107,21.833868
3108,21.811326
3109,21.788785
3110,21.766245
3111,21.743707
3112,21.721170
3113,21.698634
3114,21.676100
3115,21.653567
3116,21.631036
3117,21.608506
3118,21.585977
3119,21.563449
3120,21.540923
3121,21.518398
3122,21.495875
3123,21.473353
3124,21.450832
3125,21.428313
3126,21.405795
3127,21.383278
3128,21.360762
3129,21.338248
3130,21.315736
3131,21.293224
3132,21.270714
3133,21.248205
3134,21.225698
3135,21.203192
3136,21.180687
3137,21.158184
3138,21.135682
3139,21.113181
3140,21.090682
3141,21.068183
3142,21.045687
3143,21.023191
3144,21.000697
3145,20.978204
3146,20.955713
3147,20.933222
3148,20.910734
3149,20.888246
3150,20.865760
3151,20.843275
3152,20.820791
3153,20.798309
3154,20.775828
3155,20.753348
3156,20.730870
3157,20.708392
3158,20.685917
3159,20.663442
3160,20.640969
3161,20.618497
3162,20.596026
3163,20.573557
3164,20.551089
3165,20.528622
3166,20.506157
3167,20.483693
3168,20.461230
3169,20.438769
3170,20.416308
3171,20.393849
3172,20.371392
3173,20.348935
3174,20.326480
3175,20.304026
3176,20.281574
3177,20.259123
3178,20.236673
3179,20.214224
3180,20.191776
3181,20.169330
3182,20.146885
3183,20.124442
3184,20.102000
3185,20.079558
3186,20.057119
3187,20.034680
3188,20.012243
3189,19.989807
3190,19.967372
3191,19.944939
3192,19.922507
3193,19.900076
3194,19.877646
3195,19.855218
3196,19.832791
3197,19.810365
3198,19.787940
3199,19.765517
3200,19.743095
3201,19.720674
3202,19.698254
3203,19.675836
3204,19.653419
3205,19.631003
3206,19.608588
3207,19.586175
3208,19.563763
3209,19.541352
3210,19.518942
3211,19.496534
3212,19.474127
3213,19.451721
3214,19.429316
3215,19.406913
3216,19.384511
3217,19.362110
3218,19.339710
3219,19.317312
3220,19.294914
3221,19.272518
3222,19.250124
3223,19.227730
3224,19.205338
3225,19.182947
3226,19.160557
3227,19.138168
3228,19.115781
3229,19.093394
3230,19.071009
3231,19.048626
3232,19.026243
3233,19.003862
3234,18.981482
3235,18.959103
3236,18.936725
3237,18.914348
3238,18.891973
3239,18.869599
3240,18.847226
3241,18.824855
3242,18.802484
3243,18.780115
3244,18.757747
3245,18.735380
3246,18.713014
3247,18.690650
3248,18.668287
3249,18.645924
3250,18.623564
3251,18.601204
3252,18.578845
3253,18.556488
3254,18.534132
3255,18.511777
3256,18.489423
3257,18.467071
3258,18.444720
3259,18.422369
3260,18.400020
3261,18.377673
3262,18.355326
3263,18.332981
3264,18.310636
3265,18.288293
3266,18.265951
3267,18.243611
3268,18.221271
3269,18.198933
3270,18.176595
3271,18.154259
3272,18.131925
3273,18.109591
3274,18.087258
3275,18.064927
3276,18.042597
3277,18.020268
3278,17.997940
3279,17.975613
3280,17.953288
3281,17.930963
3282,17.908640
3283,17.886318
3284,17.863997
3285,17.841677
3286,17.819358
3287,17.797041
3288,17.774725
3289,17.752409
3290,17.730095
3291,17.707782
3292,17.685471
3293,17.663160
3294,17.640851
3295,17.618542
3296,17.596235
3297,17.573929
3298,17.551624
3299,17.529320
3300,17.507018
3301,17.484716
3302,17.462416
3303,17.440116
3304,17.417818
3305,17.395521
3306,17.373226
3307,17.350931
3308,17.328637
3309,17.306345
3310,17.284053
3311,17.261763
3312,17.239474
3313,17.217186
3314,17.194899
3315,17.172613
3316,17.150329
3317,17.128045
3318,17.105763
3319,17.083481
3320,17.061201
3321,17.038922
3322,17.016644
3323,16.994367
3324,16.972091
3325,16.949816
3326,16.927543
3327,16.905270
3328,16.882999
3329,16.860729
3330,16.838459
3331,16.816191
3332,16.793924
3333,16.771658
3334,16.749394
3335,16.727130
3336,16.704867
3337,16.682606
3338,16.660345
3339,16.638086
3340,16.615827
3341,16.593570
3342,16.571314
3343,16.549059
3344,16.526805
3345,16.504552
3346,16.482300
3347,16.460050
3348,16.437800
3349,16.415551
3350,16.393304
3351,16.371057
3352,16.348812
3353,16.326568
3354,16.304324
3355,16.282082
3356,16.259841
3357,16.237601
3358,16.215362
3359,16.193124
3360,16.170887
3361,16.148651
3362,16.126416
3363,16.104183
3364,16.081950
3365,16.059718
3366,16.037488
3367,16.015258
3368,15.993030
3369,15.970802
3370,15.948576
3371,15.926351
3372,15.904126
3373,15.881903
3374,15.859681
3375,15.837460
3376,15.815240
3377,15.793021
3378,15.770802
3379,15.748585
3380,15.726369
3381,15.704154
3382,15.681941
3383,15.659728
3384,15.637516
3385,15.615305
3386,15.593095
3387,15.570886
3388,15.548679
3389,15.526472
3390,15.504266
3391,15.482061
3392,15.459858
3393,15.437655
3394,15.415453
3395,15.393253
3396,15.371053
3397,15.348854
3398,15.326657
3399,15.304460
3400,15.282265
3401,15.260070
3402,15.237876
3403,15.215684
3404,15.193492
3405,15.171302
3406,15.149112
3407,15.126923
3408,15.104736
3409,15.082549
3410,15.060364
3411,15.038179
3412,15.015995
3413,14.993813
3414,14.971631
3415,14.949450
3416,14.927271
3417,14.905092
3418,14.882914
3419,14.860738
3420,14.838562
3421,14.816387
3422,14.794213
3423,14.772040
3424,14.749869
3425,14.727698
3426,14.705528
3427,14.683359
3428,14.661191
3429,14.639024
3430,14.616858
3431,14.594693
3432,14.572529
3433,14.550366
3434,14.528204
3435,14.506042
3436,14.483882
3437,14.461723
3438,14.439565
3439,14.417407
3440,14.395251
3441,14.373095
3442,14.350941
3443,14.328787
3444,14.306635
3445,14.284483
3446,14.262332
3447,14.240182
3448,14.218034
3449,14.195886
3450,14.173739
3451,14.151593
3452,14.129448
3453,14.107304
3454,14.085160
3455,14.063018
3456,14.040877
3457,14.018736
3458,13.996597
3459,13.974458
3460,13.952321
3461,13.930184
3462,13.908048
3463,13.885914
3464,13.863780
3465,13.841647
3466,13.819515
3467,13.797383
3468,13.775253
3469,13.753124
3470,13.730995
3471,13.708868
3472,13.686741
3473,13.664616
3474,13.642491
3475,13.620367
3476,13.598244
3477,13.576122
3478,13.554001
3479,13.531881
3480,13.509761
3481,13.487643
3482,13.465525
3483,13.443409
3484,13.421293
3485,13.399178
3486,13.377064
3487,13.354951
3488,13.332839
3489,13.310728
3490,13.288617
3491,13.266508
3492,13.244399
3493,13.222291
3494,13.200184
3495,13.178078
3496,13.155973
3497,13.133869
3498,13.111766
3499,13.089663
3500,13.067562
3501,13.045461
3502,13.023361
3503,13.001262
3504,12.979164
3505,12.957067
3506,12.934970
3507,12.912875
3508,12.890780
3509,12.868686
3510,12.846593
3511,12.824501
3512,12.802410
3513,12.780320
3514,12.758230
3515,12.736141
3516,12.714054
3517,12.691967
3518,12.669881
3519,12.647795
3520,12.625711
3521,12.603627
3522,12.581545
3523,12.559463
3524,12.537382
3525,12.515301
3526,12.493222
3527,12.471143
3528,12.449066
3529,12.426989
3530,12.404913
3531,12.382838
3532,12.360763
3533,12.338690
3534,12.316617
3535,12.294545
3536,12.272474
3537,12.250404
3538,12.228334
3539,12.206266
3540,12.184198
3541,12.162131
3542,12.140065
3543,12.117999
3544,12.095935
3545,12.073871
3546,12.051808
3547,12.029746
3548,12.007685
3549,11.985624
3550,11.963565
3551,11.941506
3552,11.919448
3553,11.897391
3554,11.875334
3555,11.853278
3556,11.831224
3557,11.809169
3558,11.787116
3559,11.765064
3560,11.743012
3561,11.720961
3562,11.698911
3563,11.676862
3564,11.654813
3565,11.632765
3566,11.610718
3567,11.588672
3568,11.566627
3569,11.544582
3570,11.522538
3571,11.500495
3572,11.478453
3573,11.456411
3574,11.434370
3575,11.412330
3576,11.390291
3577,11.368253
3578,11.346215
3579,11.324178
3580,11.302142
3581,11.280106
3582,11.258072
3583,11.236038
3584,11.214005
3585,11.191972
3586,11.169941
3587,11.147910
3588,11.125880
3589,11.103850
3590,11.081822
3591,11.059794
3592,11.037767
3593,11.015740
3594,10.993715
3595,10.971690
3596,10.949666
3597,10.927642
3598,10.905620
3599,10.883598
3600,10.861577
3601,10.839556
3602,10.817536
3603,10.795517
3604,10.773499
3605,10.751481
3606,10.729465
3607,10.707449
3608,10.685433
3609,10.663419
3610,10.641405
3611,10.619391
3612,10.597379
3613,10.575367
3614,10.553356
3615,10.531346
3616,10.509336
3617,10.487327
3618,10.465319
3619,10.443311
